Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,27.346188258556033,2,13.673094129278017,5.998559673462845,0.004842642350655886,0.009997560777524162,0.036911229389385465,0.762068856258782,False,0.6877826172961428,0.0162915779271163
Error,104.85222523154494,46,2.2793962006857593,,,,,,,,
