Source,SS,DF,MS,F,p-unc,ng2,eps
condition,12.058725644026428,2,6.029362822013214,0.6487190039625792,0.5281260966111563,0.002729960626409942,0.8197157013857249
Error,371.770383490169,40,9.294259587254226,,,,
