Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
Decreasing Crossover - Decreasing Large,-0.19031774389645983,0.40906546309506225,-0.4652500909181671,0.6417523712428237,0.6417523712428237
Decreasing Crossover - Decreasing Small,-0.9522494277032392,0.3713788841716038,-2.5640914663937417,0.010344627967235898,0.030713956910740303
Decreasing Large - Decreasing Small,-0.7619316838067793,0.3639812498708726,-2.0933267416304693,0.036319997061926346,0.07132085193727436
