Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,Decreasing Crossover,Decreasing Large,True,True,-1.6578497133729047,11.0,two-sided,0.12556153122734756,0.18834229684102136,fdr_bh,0.839,-0.25746013638920423,-1.149344857558161,0.1921848792663708
condition,Decreasing Crossover,Decreasing Small,True,True,-1.7758118899192707,11.0,two-sided,0.10339864533537232,0.18834229684102136,fdr_bh,0.965,-0.3355795921625695,-1.203371474348565,0.04455418537463651
condition,Decreasing Large,Decreasing Small,True,True,-0.4440223624125035,11.0,two-sided,0.6656345121357714,0.6656345121357714,fdr_bh,0.313,-0.09904843451061461,-0.7558075994969259,0.45939870770126123
