Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,1 to 4,2 to 4,True,True,1.1966226610610522,23.0,two-sided,0.24364327801337776,0.839069186281431,fdr_bh,0.406,0.3528508244238412,-0.18425544597450913,0.6727746016830022
condition,1 to 4,3 to 4,True,True,0.5923740103232239,23.0,two-sided,0.559379457520954,0.839069186281431,fdr_bh,0.252,0.1866455175111653,-0.30288580707335366,0.5447214841030326
condition,1 to 4,4 to 4,True,True,0.7813163942688423,23.0,two-sided,0.44258510734402334,0.839069186281431,fdr_bh,0.283,0.16963980551624572,-0.26545407394428033,0.5844251562159248
condition,1 to 4,5 to 4,True,True,0.6683861791249948,23.0,two-sided,0.5105399038722704,0.839069186281431,fdr_bh,0.263,0.19842214304726927,-0.28778967669065636,0.5606571916881089
condition,1 to 4,6 to 4,True,True,1.4416562046495187,23.0,two-sided,0.16287779673093822,0.839069186281431,fdr_bh,0.535,0.4153583471884758,-0.1370311254690959,0.7255848064538829
condition,2 to 4,3 to 4,True,True,-0.7324706983797881,23.0,two-sided,0.47128046392670275,0.839069186281431,fdr_bh,0.274,-0.18047358855636156,-0.5741312567625054,0.2751013463340851
condition,2 to 4,4 to 4,True,True,-0.7100696692020214,23.0,two-sided,0.4847987022271738,0.839069186281431,fdr_bh,0.27,-0.20580435757519755,-0.5694172928719191,0.2795325643099531
condition,2 to 4,5 to 4,True,True,-0.32935809629635543,23.0,two-sided,0.744865594495759,0.9055515469372435,fdr_bh,0.226,-0.09963069793937997,-0.4899697799939484,0.355509900230529
condition,2 to 4,6 to 4,True,True,0.23852610172211172,23.0,two-sided,0.8135854692554596,0.9055515469372435,fdr_bh,0.22,0.0624682100874286,-0.3738242112333185,0.47120208449238005
condition,3 to 4,4 to 4,True,True,-0.10392401070450974,23.0,two-sided,0.918130555046081,0.918130555046081,fdr_bh,0.216,-0.022436827357327067,-0.44352386914996783,0.4010970694417035
condition,3 to 4,5 to 4,True,True,0.19748691401721044,23.0,two-sided,0.8451814438080939,0.9055515469372435,fdr_bh,0.219,0.04943925948156442,-0.38212263323925166,0.4627463282757617
condition,3 to 4,6 to 4,True,True,1.0765672895562457,23.0,two-sided,0.29283684530811693,0.839069186281431,fdr_bh,0.36,0.24523102008028452,-0.2075771143426442,0.6470838698732961
condition,4 to 4,5 to 4,True,True,0.2297845203396422,23.0,two-sided,0.8202905010469008,0.9055515469372435,fdr_bh,0.22,0.06797806600342725,-0.37559058257177097,0.46939972017548864
condition,4 to 4,6 to 4,True,True,0.9431279048246911,23.0,two-sided,0.3554176735243575,0.839069186281431,fdr_bh,0.32,0.27187458917574664,-0.2336423168793663,0.6186726717128113
condition,5 to 4,6 to 4,True,True,0.6519524373277218,23.0,two-sided,0.5208943347484866,0.839069186281431,fdr_bh,0.26,0.15313753476442696,-0.29104918992490414,0.5572076579276953
