condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 4,24.0,490.3333333333333,31.3169861766487,444.0,467.0,488.0,514.0,540.0,6.392553034548631
2 to 4,24.0,494.5,31.821513094951563,436.0,480.0,500.0,517.0,540.0,6.4955391604937045
3 to 4,24.0,496.8333333333333,34.87077593763514,436.0,472.0,492.0,531.0,540.0,7.1179673318439765
4 to 4,24.0,474.1666666666667,29.4406797338038,436.0,448.0,470.0,501.0,524.0,6.0095535857097495
5 to 4,24.0,494.0,33.069097619852045,440.0,469.0,494.0,525.0,540.0,6.750201285243599
6 to 4,24.0,485.0,35.80138447650848,436.0,455.0,478.0,520.0,540.0,7.307927004387037
