Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,40.22004523480713,4,10.055011308701783,2.4613715825656195,0.054801386591317905,0.09516430350190724,0.11113959624284142,0.5581887043246198,False,0.14653435028214645,0.0023982238713324646
Error,245.10751761148322,60,4.085125293524721,,,,,,,,
