analysis_id,component,condition,n_subjects,peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,latency_frac_area_ms,roi_channels
12_13,P1,Increasing 1 to 2,3,80.0,39.61890279286763,93.99607999641432,54.377177203546694,0.5937619246688188,69.32356321853726,E71;E75;E76;E70;E83;E74;E81;E82
12_13,P1,Decreasing 1 to 3,4,80.0,39.61890279286763,93.99607999641432,54.377177203546694,0.28907816216079946,77.00576071671577,E71;E75;E76;E70;E83;E74;E81;E82
12_13,N1,Increasing 1 to 2,3,160.0,130.83103952909818,191.95382464936966,61.12278512027149,-4.779909427797002,156.39797951077884,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
12_13,N1,Decreasing 1 to 3,4,160.0,130.83103952909818,191.95382464936966,61.12278512027149,-2.4759586180522395,166.12608826776057,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
12_13,P3b,Increasing 1 to 2,3,508.0,422.51139325429904,537.5590309067825,115.04763765248344,-1.1395746284663706,508.0,E54;E55;E61;E78;E79;E62;E72;E55;E77;E67
12_13,P3b,Decreasing 1 to 3,4,508.0,422.51139325429904,537.5590309067825,115.04763765248344,3.528938292665224,483.86147593868094,E54;E55;E61;E78;E79;E62;E72;E55;E77;E67
