Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,10439.680000000011,4,2609.920000000003,5.197111299915047,0.00207473676938934,0.01194526271293643,0.1723866440509595,0.5767701420965923,False,0.08150763070559042,0.03254982046217272
Error,18078.71999999999,36,502.1866666666664,,,,,,,,
