Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,358.0631578947393,4,89.51578947368482,0.5533096208900876,0.697217987482144,0.6286500345301946,0.01021594764206709,0.6685893169936223,False,0.2922392721611754,0.01725839657623305
Error,11648.33684210527,72,161.78245614035097,,,,,,,,
