Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,33.19600613900836,3,11.065335379669454,4.635918025098952,0.00518596975349463,0.010327565578257439,0.07191878511275783,0.7781349247835593,False,0.552619223703641,0.02464186742340926
Error,164.69405564626987,69,2.3868703716850708,,,,,,,,
