condition,count,mean,std,min,25%,50%,75%,max,sem
4 to 3,23.0,176.0,18.566832598137808,148.0,160.0,176.0,186.0,212.0,3.8714522200965003
5 to 3,24.0,174.66666666666666,16.20162811643288,144.0,167.0,172.0,184.0,208.0,3.3071434906324884
6 to 3,23.0,174.7826086956522,16.019750655587423,152.0,164.0,176.0,184.0,212.0,3.340348921290252
Cardinality3,23.0,169.91304347826087,17.63754529271489,144.0,160.0,168.0,176.0,208.0,3.6776824221155633
