Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,35.17071548065286,3,11.723571826884287,0.3300278633971883,0.8036427717886416,0.7228849839098888,0.005433210550230019,0.6731483967408196,False,0.43666774809019926,0.00847468067068728
Error,2131.37855201789,60,35.522975866964835,,,,,,,,
