Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen,ci_lower,ci_upper
condition,Large_Decreasing,Large_Increasing,True,True,-0.5242259137686351,23.0,two-sided,0.6051372628734135,0.243,-0.14449471221852384,-0.5304771919245203,0.3164628588116185
