Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,60.18271507243061,2,30.091357536215305,7.048949488056526,0.0030942140069141724,0.008228069649152061,0.1187511298451325,0.7209436430432248,False,0.6129290276021703,0.03249909943357174
Error,128.06741311113507,30,4.268913770371169,,,,,,,,
