Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,179.11111111111197,2,89.55555555555598,0.38079783082042823,0.6854498967310917,0.624666263495052,0.006849082256968081,0.7443862958136356,False,0.6566114856977956,0.00978122453011285
Error,10818.222222222223,46,235.17874396135267,,,,,,,,
