Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,20.928476580548327,2,10.464238290274164,1.390529263103449,0.2863216951854455,0.2839445817936825,0.11839431730671243,0.5271769787454981,False,0.10310381462472187,0.0034133972472477937
Error,90.3043631049051,12,7.525363592075425,,,,,,,,
