analysis_id,component,condition,n_subjects,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,peak_amplitude_roi,latency_frac_area_ms,latency_peak_ms,roi_channels
from_any_ACC1,P1,from 1,24,108.0,92.13701217232233,120.38831459296628,28.251302420643952,-0.04153858449600314,0.20899595962872022,108.0,96.0,E71;E75;E76;E70;E83;E74;E81;E82
from_any_ACC1,P1,from 2,24,108.0,92.13701217232233,120.38831459296628,28.251302420643952,0.7757309393915884,0.8800739902918344,108.17053137124692,108.0,E71;E75;E76;E70;E83;E74;E81;E82
from_any_ACC1,P1,from 3,24,108.0,92.13701217232233,120.38831459296628,28.251302420643952,0.3283590226408317,0.5070488969518027,106.20428965211222,108.0,E71;E75;E76;E70;E83;E74;E81;E82
from_any_ACC1,P1,from 4,24,108.0,92.13701217232233,120.38831459296628,28.251302420643952,0.36819541590045984,0.5696407748150377,108.5125130240856,108.0,E71;E75;E76;E70;E83;E74;E81;E82
from_any_ACC1,P1,from 5,24,108.0,92.13701217232233,120.38831459296628,28.251302420643952,0.7598658610201973,0.9615665995406636,108.5379289388152,108.0,E71;E75;E76;E70;E83;E74;E81;E82
from_any_ACC1,P1,from 6,24,108.0,92.13701217232233,120.38831459296628,28.251302420643952,0.5022900806857457,0.7238964990194113,110.03433528225662,112.0,E71;E75;E76;E70;E83;E74;E81;E82
from_any_ACC1,N1,from 1,24,172.0,140.4198179006445,210.78360100030596,70.36378309966148,-3.8155468585709134,-4.565232199672772,173.62649291546887,164.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from_any_ACC1,N1,from 2,24,172.0,140.4198179006445,210.78360100030596,70.36378309966148,-2.8655853271147382,-3.7096509665846056,174.70765015247747,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from_any_ACC1,N1,from 3,24,172.0,140.4198179006445,210.78360100030596,70.36378309966148,-3.226487792806926,-3.8493288535327608,174.79403418928794,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from_any_ACC1,N1,from 4,24,172.0,140.4198179006445,210.78360100030596,70.36378309966148,-3.3653544298515743,-4.023932822835909,175.69799928899,180.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from_any_ACC1,N1,from 5,24,172.0,140.4198179006445,210.78360100030596,70.36378309966148,-3.9499855302841866,-4.610140742020991,175.6413809288452,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from_any_ACC1,N1,from 6,24,172.0,140.4198179006445,210.78360100030596,70.36378309966148,-3.924807714093146,-4.726563064193802,175.10902793552762,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
from_any_ACC1,P3b,from 1,24,472.0,421.71639982278384,537.6992583223221,115.98285849953822,2.7140083898816947,3.0432749627356737,477.45143087128037,464.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from_any_ACC1,P3b,from 2,24,472.0,421.71639982278384,537.6992583223221,115.98285849953822,2.7376910935547154,3.1802851985520917,477.31271438505075,472.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from_any_ACC1,P3b,from 3,24,472.0,421.71639982278384,537.6992583223221,115.98285849953822,2.3382412954858056,2.8151964730128847,480.74842310030374,476.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from_any_ACC1,P3b,from 4,24,472.0,421.71639982278384,537.6992583223221,115.98285849953822,2.616898641976167,2.8473572465618084,480.570875164592,476.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from_any_ACC1,P3b,from 5,24,472.0,421.71639982278384,537.6992583223221,115.98285849953822,2.2486362376180304,2.786347638116574,479.1509257405184,472.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from_any_ACC1,P3b,from 6,24,472.0,421.71639982278384,537.6992583223221,115.98285849953822,2.066369626224658,2.7452981624888064,474.69770329747496,464.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
from_any_ACC1,Fz,from 1,24,104.0,89.35167628923975,116.40036291796861,27.04868662872886,0.12883266854739844,-0.02074643966373666,104.0,92.0,E11;E4;E5;E12;E19;E18;E16;E10
from_any_ACC1,Fz,from 2,24,104.0,89.35167628923975,116.40036291796861,27.04868662872886,-0.5018876629500545,-0.6631719749272275,103.57652490461987,104.0,E11;E4;E5;E12;E19;E18;E16;E10
from_any_ACC1,Fz,from 3,24,104.0,89.35167628923975,116.40036291796861,27.04868662872886,-0.5165020054332196,-0.6743983193883272,103.62994530609241,104.0,E11;E4;E5;E12;E19;E18;E16;E10
from_any_ACC1,Fz,from 4,24,104.0,89.35167628923975,116.40036291796861,27.04868662872886,-0.42874448975696866,-0.6145321672844271,104.5294002429072,104.0,E11;E4;E5;E12;E19;E18;E16;E10
from_any_ACC1,Fz,from 5,24,104.0,89.35167628923975,116.40036291796861,27.04868662872886,-1.3041843612977733,-1.576430161971253,103.65278121956935,104.0,E11;E4;E5;E12;E19;E18;E16;E10
from_any_ACC1,Fz,from 6,24,104.0,89.35167628923975,116.40036291796861,27.04868662872886,-0.848733834451903,-1.0885704619248633,105.17293278614122,108.0,E11;E4;E5;E12;E19;E18;E16;E10
