Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,267.11111111111046,2,133.55555555555523,0.9245535415691238,0.4039539505984888,0.3771097847242779,0.009579902925775655,0.7145596037099451,False,0.6005366175080814,0.0036638225261844894
Error,6644.888888888887,46,144.4541062801932,,,,,,,,
