Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,11.385868728997368,2,5.692934364498684,1.3177841279880653,0.2899919479466723,0.28409414817784095,0.03177263021917135,0.6288165067344619,False,0.409710958140791,0.018036368880144166
Error,86.40162289995715,20,4.320081144997857,,,,,,,,
