subject,set,included,epoch_count,exclusion_reason
02,2a,True,1,
02,2b,False,0,insufficient_epochs(<1)
02,2c,True,3,
02,2d,True,1,
02,2e,False,0,insufficient_epochs(<1)
03,2a,True,1,
03,2b,True,1,
03,2c,True,2,
03,2d,True,1,
03,2e,False,0,insufficient_epochs(<1)
04,2a,False,0,insufficient_epochs(<1)
04,2b,True,2,
04,2c,True,3,
04,2d,True,3,
04,2e,False,0,insufficient_epochs(<1)
05,2a,True,1,
05,2b,True,1,
05,2c,True,2,
05,2d,True,2,
05,2e,False,0,insufficient_epochs(<1)
08,2a,True,1,
08,2b,True,2,
08,2c,True,3,
08,2d,True,3,
08,2e,False,0,insufficient_epochs(<1)
09,2a,True,1,
09,2b,True,2,
09,2c,True,1,
09,2d,True,1,
09,2e,False,0,insufficient_epochs(<1)
10,2a,True,1,
10,2b,True,2,
10,2c,True,2,
10,2d,True,3,
10,2e,False,0,insufficient_epochs(<1)
11,2a,False,0,insufficient_epochs(<1)
11,2b,True,1,
11,2c,True,2,
11,2d,True,1,
11,2e,False,0,insufficient_epochs(<1)
12,2a,True,1,
12,2b,True,1,
12,2c,True,1,
12,2d,True,2,
12,2e,False,0,insufficient_epochs(<1)
13,2a,False,0,insufficient_epochs(<1)
13,2b,True,1,
13,2c,True,1,
13,2d,True,2,
13,2e,False,0,insufficient_epochs(<1)
14,2a,True,1,
14,2b,True,1,
14,2c,True,1,
14,2d,True,1,
14,2e,False,0,insufficient_epochs(<1)
15,2a,False,0,insufficient_epochs(<1)
15,2b,True,1,
15,2c,True,1,
15,2d,True,2,
15,2e,False,0,insufficient_epochs(<1)
17,2a,True,1,
17,2b,True,1,
17,2c,True,1,
17,2d,True,1,
17,2e,False,0,insufficient_epochs(<1)
21,2a,True,1,
21,2b,True,1,
21,2c,True,1,
21,2d,True,1,
21,2e,False,0,insufficient_epochs(<1)
22,2a,False,0,insufficient_epochs(<1)
22,2b,True,2,
22,2c,True,1,
22,2d,True,2,
22,2e,False,0,insufficient_epochs(<1)
23,2a,True,1,
23,2b,True,2,
23,2c,True,3,
23,2d,False,0,insufficient_epochs(<1)
23,2e,False,0,insufficient_epochs(<1)
25,2a,False,0,insufficient_epochs(<1)
25,2b,True,2,
25,2c,True,1,
25,2d,True,3,
25,2e,False,0,insufficient_epochs(<1)
26,2a,True,1,
26,2b,True,2,
26,2c,True,1,
26,2d,True,3,
26,2e,False,0,insufficient_epochs(<1)
27,2a,True,1,
27,2b,True,2,
27,2c,True,3,
27,2d,True,2,
27,2e,False,0,insufficient_epochs(<1)
28,2a,True,1,
28,2b,True,1,
28,2c,True,2,
28,2d,True,3,
28,2e,False,0,insufficient_epochs(<1)
29,2a,True,1,
29,2b,True,2,
29,2c,True,2,
29,2d,True,2,
29,2e,False,0,insufficient_epochs(<1)
31,2a,True,1,
31,2b,True,2,
31,2c,False,0,insufficient_epochs(<1)
31,2d,False,0,insufficient_epochs(<1)
31,2e,False,0,insufficient_epochs(<1)
32,2a,True,1,
32,2b,True,1,
32,2c,True,2,
32,2d,True,3,
32,2e,False,0,insufficient_epochs(<1)
33,2a,True,1,
33,2b,True,1,
33,2c,True,2,
33,2d,True,3,
33,2e,False,0,insufficient_epochs(<1)
