Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,6.623670883874671,2,3.3118354419373355,2.740769578745469,0.07506631688650965,0.08951463996070451,0.020907269631064145,0.7840740351764767,False,0.7246102343193592,0.028916724703636966
Error,55.58454512577083,46,1.208359676647192,,,,,,,,
