condition,count,mean,std,min,25%,50%,75%,max,sem
Decreasing Crossover,7.0,107.42857142857143,12.094863136295272,96.0,96.0,104.0,120.0,120.0,4.57142857142857
Decreasing Large,9.0,114.66666666666667,10.583005244258363,96.0,120.0,120.0,120.0,120.0,3.5276684147527875
Decreasing Small,8.0,111.0,10.198039027185569,96.0,103.0,114.0,120.0,120.0,3.6055512754639896
