Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
Decreasing Crossover - Decreasing Large,-9.226244378465452,6.721291502170583,-1.3726892183572035,0.16984898238092683,0.4279008350954774
Decreasing Crossover - Decreasing Small,-2.4591822644114787,6.418792525714514,-0.3831222546233853,0.7016291194486084,0.7016291194486084
Decreasing Large - Decreasing Small,6.7670621140539735,6.196906579996916,1.0920064756014671,0.2748302548947086,0.47412884078392664
