Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,8.04770186347338,2,4.02385093173669,1.4507531807463687,0.24491685277119624,0.2460012411219611,0.010889877467352219,0.7240855108381963,False,0.6189476449509125,0.005107319923627102
Error,127.58692885626544,46,2.7736288881796836,,,,,,,,
