Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,18.607325321245053,2,9.303662660622527,5.773630889353448,0.006267405892088107,0.01710929201327501,0.08130879015142513,0.6472807767370243,False,0.4550753924115405,0.0005646662702696067
Error,64.4562344834232,40,1.61140586208558,,,,,,,,
