Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
3a - 3b,-6.2262549752268175,6.105847674377253,-1.0197199974959816,0.30786127478954306,0.8927821951118693
3a - 3c,-9.852279755492676,5.784945559064832,-1.7030894508686354,0.08855132980263258,0.5658998451708455
3a - 3d,-4.148936077251629,6.0074705444121745,-0.6906294498789921,0.4897984353856202,0.9322409755881287
3a - 3e,2.4524151614100824,5.773259577746616,0.4247886533394527,0.6709907499376895,0.9322409755881287
3b - 3c,-3.6260247802658583,6.108029750939536,-0.5936488406442526,0.5527470071386982,0.9322409755881287
3b - 3d,2.0773188979751884,6.359043899614195,0.3266715768546935,0.7439163002002285,0.9322409755881287
3b - 3e,8.6786701366369,6.12773742765121,1.416292757172442,0.15668980754366402,0.7442010280081606
3c - 3d,5.703343678241047,6.031819257273036,0.945542867744931,0.34438179628684984,0.8927821951118693
3c - 3e,12.304694916902758,5.77441388044805,2.1308993729330687,0.03309743306746782,0.2857880178185718
3d - 3e,6.601351238661712,6.023564707664808,1.0959210299943631,0.27311333499543533,0.8927821951118693
