Source,SS,DF,MS,F,p-unc,ng2,eps
condition,74.65827360558427,4,18.664568401396068,1.6945128962225862,0.16309759842197766,0.06391409008249466,0.8300857038458226
Error,660.8826091440149,60,11.014710152400248,,,,
