analysis_id,component,condition,n_subjects,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,peak_amplitude_roi,latency_frac_area_ms,latency_peak_ms,roi_channels
increase_decrease_123_without_1_ALL,P1,Increase by 1 (no 1),24,104.0,89.58038074264635,115.02257562036866,25.4421948777223,0.4355007427454294,0.5608998413507787,101.06024041320211,100.0,E71;E75;E76;E70;E83;E74;E81;E82
increase_decrease_123_without_1_ALL,P1,Increase by 2 (no 1),24,104.0,89.58038074264635,115.02257562036866,25.4421948777223,0.4238820220178467,0.5599748493995342,100.28804909619627,100.0,E71;E75;E76;E70;E83;E74;E81;E82
increase_decrease_123_without_1_ALL,P1,Increase by 3 (no 1),24,104.0,89.58038074264635,115.02257562036866,25.4421948777223,0.1760490346924104,0.38672492648578877,97.3972664836946,96.0,E71;E75;E76;E70;E83;E74;E81;E82
increase_decrease_123_without_1_ALL,P1,Decrease by 1 (no 1),24,104.0,89.58038074264635,115.02257562036866,25.4421948777223,0.01756216380572415,0.1322043375526092,108.41306390563197,108.0,E71;E75;E76;E70;E83;E74;E81;E82
increase_decrease_123_without_1_ALL,P1,Decrease by 2 (no 1),24,104.0,89.58038074264635,115.02257562036866,25.4421948777223,0.35258178591343575,0.8253065988662526,107.24073816592782,112.0,E71;E75;E76;E70;E83;E74;E81;E82
increase_decrease_123_without_1_ALL,P1,Decrease by 3 (no 1),24,104.0,89.58038074264635,115.02257562036866,25.4421948777223,0.47280137304839,0.6922422495666037,104.64166652759369,112.0,E71;E75;E76;E70;E83;E74;E81;E82
increase_decrease_123_without_1_ALL,P1,"Cardinality (no change, no 1)",24,104.0,89.58038074264635,115.02257562036866,25.4421948777223,0.28402088900280914,0.3466083813971967,103.03809016081985,104.0,E71;E75;E76;E70;E83;E74;E81;E82
increase_decrease_123_without_1_ALL,N1,Increase by 1 (no 1),24,172.0,139.04699595629944,208.78141003279296,69.73441407649352,-3.2812416266182893,-3.8903825811310115,171.69142635973017,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
increase_decrease_123_without_1_ALL,N1,Increase by 2 (no 1),24,172.0,139.04699595629944,208.78141003279296,69.73441407649352,-3.3777842498029966,-3.983106025244547,171.8130275235695,164.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
increase_decrease_123_without_1_ALL,N1,Increase by 3 (no 1),24,172.0,139.04699595629944,208.78141003279296,69.73441407649352,-4.0538236797191765,-4.71601943123835,173.1361989555179,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
