Source,SS,DF,MS,F,p-unc,ng2,eps
condition,59.84592570941509,2,29.922962854707546,7.836473686801629,0.003068386231013393,0.26168689805512985,0.9910113863928532
Error,76.36843828137775,20,3.8184219140688875,,,,
