condition,count,mean,std,min,25%,50%,75%,max,sem
Large Ratio 0.67 (4:6),24.0,-5.526407719768884,2.5329360577860816,-11.120988911830873,-7.280740843320214,-5.052588280153083,-3.6136925818847327,-1.935409198262424,0.5170334077227222
Large Ratio 0.8 (4:5),23.0,-5.569011442251373,2.472598468947506,-10.70824588172741,-7.255456740672049,-5.284497871460412,-3.8973875297692206,-1.2870283662579662,0.5155724209510093
Large Ratio 0.83 (5:6),24.0,-5.520456141498998,1.986437635327268,-9.957919910651084,-7.032483648690404,-4.928281475834691,-4.06032620869481,-2.0573827187173226,0.40547988436771787
