subject,set,included,epoch_count,exclusion_reason
02,6a,True,3,
02,6b,True,2,
02,6c,True,1,
02,6d,True,1,
02,6e,False,0,insufficient_epochs(<1)
03,6a,True,3,
03,6b,True,2,
03,6c,True,1,
03,6d,True,1,
03,6e,False,0,insufficient_epochs(<1)
04,6a,True,2,
04,6b,True,2,
04,6c,True,1,
04,6d,True,3,
04,6e,False,0,insufficient_epochs(<1)
05,6a,True,2,
05,6b,True,2,
05,6c,True,1,
05,6d,True,1,
05,6e,False,0,insufficient_epochs(<1)
08,6a,True,3,
08,6b,True,1,
08,6c,True,1,
08,6d,True,2,
08,6e,False,0,insufficient_epochs(<1)
09,6a,True,3,
09,6b,True,2,
09,6c,True,1,
09,6d,True,3,
09,6e,False,0,insufficient_epochs(<1)
10,6a,True,3,
10,6b,False,0,insufficient_epochs(<1)
10,6c,False,0,insufficient_epochs(<1)
10,6d,True,3,
10,6e,False,0,insufficient_epochs(<1)
11,6a,True,3,
11,6b,True,1,
11,6c,False,0,insufficient_epochs(<1)
11,6d,True,2,
11,6e,False,0,insufficient_epochs(<1)
12,6a,True,1,
12,6b,True,2,
12,6c,True,1,
12,6d,False,0,insufficient_epochs(<1)
12,6e,False,0,insufficient_epochs(<1)
13,6a,True,1,
13,6b,True,2,
13,6c,True,1,
13,6d,True,2,
13,6e,False,0,insufficient_epochs(<1)
14,6a,True,3,
14,6b,True,2,
14,6c,False,0,insufficient_epochs(<1)
14,6d,True,3,
14,6e,False,0,insufficient_epochs(<1)
15,6a,True,2,
15,6b,True,2,
15,6c,False,0,insufficient_epochs(<1)
15,6d,True,2,
15,6e,False,0,insufficient_epochs(<1)
17,6a,True,2,
17,6b,False,0,insufficient_epochs(<1)
17,6c,True,1,
17,6d,True,2,
17,6e,False,0,insufficient_epochs(<1)
21,6a,True,1,
21,6b,True,2,
21,6c,True,1,
21,6d,True,3,
21,6e,False,0,insufficient_epochs(<1)
22,6a,True,3,
22,6b,True,2,
22,6c,False,0,insufficient_epochs(<1)
22,6d,True,2,
22,6e,False,0,insufficient_epochs(<1)
23,6a,True,3,
23,6b,True,1,
23,6c,True,1,
23,6d,True,3,
23,6e,False,0,insufficient_epochs(<1)
25,6a,True,1,
25,6b,True,2,
25,6c,True,1,
25,6d,True,3,
25,6e,False,0,insufficient_epochs(<1)
26,6a,True,3,
26,6b,True,2,
26,6c,True,1,
26,6d,True,2,
26,6e,False,0,insufficient_epochs(<1)
27,6a,True,3,
27,6b,True,2,
27,6c,True,1,
27,6d,True,3,
27,6e,False,0,insufficient_epochs(<1)
28,6a,True,3,
28,6b,True,2,
28,6c,False,0,insufficient_epochs(<1)
28,6d,True,3,
28,6e,False,0,insufficient_epochs(<1)
29,6a,True,3,
29,6b,True,1,
29,6c,True,1,
29,6d,True,2,
29,6e,False,0,insufficient_epochs(<1)
31,6a,True,3,
31,6b,True,1,
31,6c,False,0,insufficient_epochs(<1)
31,6d,False,0,insufficient_epochs(<1)
31,6e,False,0,insufficient_epochs(<1)
32,6a,True,2,
32,6b,True,2,
32,6c,True,1,
32,6d,True,3,
32,6e,False,0,insufficient_epochs(<1)
33,6a,True,1,
33,6b,True,2,
33,6c,True,1,
33,6d,True,2,
33,6e,False,0,insufficient_epochs(<1)
