Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
1a - 1b,-2.071127945212459,10.077999818907337,-0.20550982163413178,0.8371738253098338,0.9560416212983085
1a - 1c,-4.733559155157689,9.928533365303968,-0.47676318152885294,0.6335307664036705,0.9507832921719699
1a - 1d,9.276574314688416,10.038634782114173,0.9240872405495297,0.3554408959324662,0.8273959475956075
1b - 1c,-2.66243120994523,10.013942728266743,-0.265872422300747,0.7903374647160548,0.9560416212983085
1b - 1d,11.347702259900874,10.20894156086424,1.1115454224365482,0.2663336498587774,0.7874343905178156
1c - 1d,14.010133469846105,10.050302779178182,1.3940011338635232,0.1633172622462149,0.6569441315938631
