condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 2,24.0,170.33333333333334,17.84636527764655,144.0,159.0,170.0,176.0,204.0,3.642874057796424
2 to 3,24.0,171.16666666666666,20.155194964523936,140.0,156.0,166.0,184.0,204.0,4.114161944116379
3 to 4,24.0,167.5,19.392961520142794,140.0,154.0,164.0,180.0,204.0,3.9585716938148865
4 to 5,24.0,167.83333333333334,19.506223458762808,140.0,151.0,166.0,185.0,204.0,3.981691190223008
5 to 6,24.0,174.33333333333334,17.92415583280955,140.0,160.0,176.0,187.0,204.0,3.6587529883761887
