Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,22.320811373172873,4,5.580202843293218,1.1115023290901442,0.3559524791425699,0.34728070563665214,0.0319544913791674,0.664545055719677,False,0.382846106376614,0.01501688302449134
Error,461.8781698849147,92,5.020414890053421,,,,,,,,
