Source,SS,DF,MS,F,p-unc,ng2,eps
condition,5018.133333333314,1,5018.133333333314,1.9682335714072188,0.18242249872362026,0.0727524375816713,1.0
Error,35693.86666666666,14,2549.5619047619043,,,,
