analysis_id,component,condition,n_subjects,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms,mean_amplitude_roi,peak_amplitude_roi,latency_frac_area_ms,latency_peak_ms,roi_channels
ratio_without_1_ACC1,P1,"Ratio 0.5 (1:2, no 1)",24,108.0,94.73240486096978,117.0103869037234,22.27798204275362,0.2941180066606381,0.430023375984829,105.76531045435274,108.0,E71;E75;E76;E70;E83;E74;E81;E82
ratio_without_1_ACC1,P1,"Ratio 0.67 (2:3, no 1)",24,108.0,94.73240486096978,117.0103869037234,22.27798204275362,0.19430224866200552,0.28013170226246825,107.4642838129335,108.0,E71;E75;E76;E70;E83;E74;E81;E82
ratio_without_1_ACC1,P1,"Ratio 0.75 (3:4, no 1)",24,108.0,94.73240486096978,117.0103869037234,22.27798204275362,0.39837811028613235,0.5773297171667202,105.30303813755305,104.0,E71;E75;E76;E70;E83;E74;E81;E82
ratio_without_1_ACC1,P1,"Ratio 0.8 (4:5, no 1)",24,108.0,94.73240486096978,117.0103869037234,22.27798204275362,0.6385908005940124,0.7911125185590435,106.07131809990523,108.0,E71;E75;E76;E70;E83;E74;E81;E82
ratio_without_1_ACC1,P1,"Ratio 0.83 (5:6, no 1)",19,108.0,94.73240486096978,117.0103869037234,22.27798204275362,0.5872317762703353,0.861540126793383,107.72086657567485,108.0,E71;E75;E76;E70;E83;E74;E81;E82
ratio_without_1_ACC1,N1,"Ratio 0.5 (1:2, no 1)",24,172.0,139.39883701387168,206.3401850048296,66.94134799095792,-4.070612451398309,-4.748312932866199,172.62009564548936,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
ratio_without_1_ACC1,N1,"Ratio 0.67 (2:3, no 1)",24,172.0,139.39883701387168,206.3401850048296,66.94134799095792,-3.554804836955589,-4.123422230598546,171.64020012459122,172.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
ratio_without_1_ACC1,N1,"Ratio 0.75 (3:4, no 1)",24,172.0,139.39883701387168,206.3401850048296,66.94134799095792,-3.504159474679352,-4.247733122080517,170.39770940044986,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
ratio_without_1_ACC1,N1,"Ratio 0.8 (4:5, no 1)",24,172.0,139.39883701387168,206.3401850048296,66.94134799095792,-3.686565387759104,-4.246521134846404,172.27381107672485,176.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
ratio_without_1_ACC1,N1,"Ratio 0.83 (5:6, no 1)",19,172.0,139.39883701387168,206.3401850048296,66.94134799095792,-3.2253921015506735,-3.7663995109049457,171.59999283868507,168.0,E66;E65;E59;E60;E67;E71;E70;E84;E76;E77;E85;E91;E90;E83
ratio_without_1_ACC1,P3b,"Ratio 0.5 (1:2, no 1)",24,524.0,440.3795199541586,543.9189503133665,103.53943035920793,2.4458328624536274,2.8337262803774026,486.2114872867551,472.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
ratio_without_1_ACC1,P3b,"Ratio 0.67 (2:3, no 1)",24,524.0,440.3795199541586,543.9189503133665,103.53943035920793,2.6165761107264784,2.92799519036374,489.2666359190419,472.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
ratio_without_1_ACC1,P3b,"Ratio 0.75 (3:4, no 1)",24,524.0,440.3795199541586,543.9189503133665,103.53943035920793,2.54563415005969,2.7766058095598773,490.34120561127133,480.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
ratio_without_1_ACC1,P3b,"Ratio 0.8 (4:5, no 1)",24,524.0,440.3795199541586,543.9189503133665,103.53943035920793,2.2817977752389056,2.774018615962026,497.6230179219393,520.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
ratio_without_1_ACC1,P3b,"Ratio 0.83 (5:6, no 1)",19,524.0,440.3795199541586,543.9189503133665,103.53943035920793,1.0451393233853248,2.1229190339304354,513.4482337202874,528.0,E54;E61;E78;E79;E62;E72;E55;E77;E67
ratio_without_1_ACC1,Fz,"Ratio 0.5 (1:2, no 1)",24,104.0,88.97596463679662,115.27670850983355,26.300743873036936,-0.6316297557194194,-0.7936551956936078,102.55829701882494,104.0,E11;E4;E5;E12;E19;E18;E16;E10
ratio_without_1_ACC1,Fz,"Ratio 0.67 (2:3, no 1)",24,104.0,88.97596463679662,115.27670850983355,26.300743873036936,-0.4829385914882122,-0.6000497629187908,102.93031601199175,104.0,E11;E4;E5;E12;E19;E18;E16;E10
ratio_without_1_ACC1,Fz,"Ratio 0.75 (3:4, no 1)",24,104.0,88.97596463679662,115.27670850983355,26.300743873036936,-0.339203374553599,-0.5169123892795888,103.08525988445308,104.0,E11;E4;E5;E12;E19;E18;E16;E10
ratio_without_1_ACC1,Fz,"Ratio 0.8 (4:5, no 1)",24,104.0,88.97596463679662,115.27670850983355,26.300743873036936,-1.2923896856780708,-1.4636910786075008,101.95138152102061,104.0,E11;E4;E5;E12;E19;E18;E16;E10
ratio_without_1_ACC1,Fz,"Ratio 0.83 (5:6, no 1)",19,104.0,88.97596463679662,115.27670850983355,26.300743873036936,-0.6559512322091118,-0.7885113459938524,102.63754095953031,104.0,E11;E4;E5;E12;E19;E18;E16;E10
