Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen,ci_lower,ci_upper
condition,Decreasing 4 to 1,Increasing 1 to 4,True,True,0.7435942719078757,23.0,two-sided,0.46465094134965335,0.276,0.1090706202072642,-0.27290257073551155,0.5764736610406227
