Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen,ci_lower,ci_upper
condition,Decreasing 4 to 1,Increasing 1 to 4,True,True,5.984247233635239,23.0,two-sided,4.212988463817092e-06,4780.213,1.3400351200009784,0.6635560177361897,1.7795026851084983
