subject,set,included,epoch_count,exclusion_reason
02,56 ALL,True,7,
02,56 ACC1,True,3,
03,56 ALL,True,6,
03,56 ACC1,False,0,insufficient_epochs(<1)
04,56 ALL,True,7,
04,56 ACC1,False,0,insufficient_epochs(<1)
05,56 ALL,True,5,
05,56 ACC1,True,1,
08,56 ALL,True,5,
08,56 ACC1,False,0,insufficient_epochs(<1)
09,56 ALL,True,5,
09,56 ACC1,True,1,
10,56 ALL,True,8,
10,56 ACC1,False,0,insufficient_epochs(<1)
11,56 ALL,True,6,
11,56 ACC1,True,2,
12,56 ALL,True,7,
12,56 ACC1,True,1,
13,56 ALL,True,7,
13,56 ACC1,True,1,
14,56 ALL,True,6,
14,56 ACC1,True,2,
15,56 ALL,True,7,
15,56 ACC1,True,2,
17,56 ALL,True,4,
17,56 ACC1,True,2,
21,56 ALL,True,7,
21,56 ACC1,False,0,insufficient_epochs(<1)
22,56 ALL,True,7,
22,56 ACC1,False,0,insufficient_epochs(<1)
23,56 ALL,True,5,
23,56 ACC1,False,0,insufficient_epochs(<1)
25,56 ALL,True,4,
25,56 ACC1,True,1,
26,56 ALL,True,7,
26,56 ACC1,True,1,
27,56 ALL,True,6,
27,56 ACC1,True,4,
28,56 ALL,True,8,
28,56 ACC1,False,0,insufficient_epochs(<1)
29,56 ALL,True,6,
29,56 ACC1,True,2,
31,56 ALL,True,6,
31,56 ACC1,True,4,
32,56 ALL,True,4,
32,56 ACC1,True,2,
33,56 ALL,True,7,
33,56 ACC1,True,2,
