condition,count,mean,std,min,25%,50%,75%,max,sem
3 to 1,20.0,481.4,26.919763821596323,448.0,459.0,484.0,492.0,540.0,6.019442184332891
3 to 2,18.0,486.0,33.920321863067834,432.0,463.0,490.0,508.0,540.0,7.995096536468522
3 to 4,17.0,488.70588235294116,42.40837875037543,428.0,460.0,484.0,540.0,540.0,10.285542646999845
3 to 5,16.0,485.5,37.943818117492256,428.0,463.0,484.0,509.0,540.0,9.485954529373064
3 to 6,20.0,483.2,38.42367691109768,428.0,460.0,476.0,513.0,540.0,8.59179535187036
