condition,count,mean,std,min,25%,50%,75%,max,sem
3 to 1,20.0,483.1669502854808,14.129036398494959,462.5319364634392,476.3985981779181,479.51544635416894,488.07269886606264,520.8243054934942,3.1593485843603526
3 to 2,18.0,488.6335747526086,19.666828467890415,442.8137109372863,477.2406320272565,489.10540321462497,499.35174092544264,529.063479803559,4.635515924692649
3 to 4,17.0,485.82327893263437,16.165883937730733,451.5648288177985,477.30147342902126,490.8135312614512,497.5795592695524,514.3737115085444,3.9208027651023385
3 to 5,16.0,484.1983691313878,14.392626290709705,459.91265707742167,474.8862622368676,482.7029640789731,494.49212564222876,514.6171722781293,3.59815657267743
3 to 6,20.0,482.9518570008663,22.264505940361868,431.8956261634489,474.0090571658023,478.00463347750355,491.32137074373384,536.1138209577649,4.978494876809703
