condition,count,mean,std,min,25%,50%,75%,max,sem
Decreasing 2 to 1,20.0,5.675650045786446,2.7784315721190285,1.4659879281870432,3.496589452065368,5.26403550780695,6.964906933362162,11.07871891230127,0.6212761866089757
Decreasing 3 to 1,20.0,5.772589003746701,3.0140341902957064,1.2956560100211425,3.8658020178998433,5.153214168993099,6.70405404133256,14.344693669431647,0.6739585336009737
Increasing 1 to 2,17.0,5.524212859354254,3.092551745651755,1.679878371895886,3.1208185876287438,4.904785369636462,8.52097471898273,11.519447670842077,0.750053970588851
Increasing 1 to 3,20.0,5.929244831087024,3.6352130832401985,1.7081574839963198,3.37201693376777,4.664155320706143,7.1160820985080635,15.567573757001798,0.8128583566821685
