Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,31.27972700970244,4,7.81993175242561,1.9375720838685164,0.11341774418730026,0.1649115756753815,0.05358611067937113,0.43912738734415346,False,0.09461398825444768,1.445834404095081e-05
Error,290.5879429530693,72,4.035943652125962,,,,,,,,
