Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,11.230916713931258,4,2.8077291784828144,1.2092264762888985,0.3171559404339797,0.3175155036821153,0.029357259092108914,0.6653046820948353,False,0.22726365371516943,0.032206309903987033
Error,130.02761441147342,56,2.3219216859191683,,,,,,,,
