Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,2.8076069342748835,4,0.7019017335687209,0.4165824409971381,0.7959763144287018,0.7088216689250253,0.013763415661744749,0.6314607923926214,False,0.19507295688900186,0.01706321369011208
Error,94.35466599543595,56,1.684904749918499,,,,,,,,
