condition,count,mean,std,min,25%,50%,75%,max,sem
"Ratio 0.5 (1:2, no 1)",24.0,-5.903296306109508,2.1748436368672626,-10.429566609350458,-7.241165841274144,-5.352365524204895,-4.620151127229326,-2.7699096422291856,0.44393809838863524
"Ratio 0.67 (2:3, no 1)",24.0,-5.224864514302668,2.361908857391438,-10.08729592923892,-6.77804623405422,-5.1429091973455066,-3.31392562605164,-2.111143042193947,0.4821226266307552
"Ratio 0.75 (3:4, no 1)",24.0,-5.518597381316042,2.3610738436814005,-10.310323498806234,-6.289918706933417,-5.455512045977133,-4.555919717999156,-0.035373194404819,0.4819521801709368
"Ratio 0.8 (4:5, no 1)",24.0,-5.655143750511523,2.9445079969693806,-11.23799387958208,-7.9464759691149425,-4.966659178802281,-3.698115501009826,0.4619880689139664,0.6010451780099615
"Ratio 0.83 (5:6, no 1)",19.0,-6.0394141262283645,2.6094598848869572,-11.29404407494959,-7.051434132327129,-6.548209629825473,-4.02477192515782,-1.7804227723097297,0.598651154497133
