Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,73.67901271671427,4,18.419753179178567,0.8804219540884719,0.481608608016053,0.4142289423317655,0.013420104995768144,0.4366283769164368,False,0.08738891824804021,0.0004433829892218807
Error,1171.6043349940655,56,20.921505982036884,,,,,,,,
