condition,count,mean,std,min,25%,50%,75%,max,sem
"Ratio 0.5 (1:2, no 1)",15.0,103.73333333333333,6.83966025332782,92.0,100.0,104.0,112.0,112.0,1.7659926836570297
"Ratio 0.67 (2:3, no 1)",15.0,103.73333333333333,7.16605755994054,92.0,96.0,104.0,110.0,112.0,1.850268105840898
"Ratio 0.75 (3:4, no 1)",12.0,101.33333333333333,7.877855422677295,92.0,92.0,102.0,108.0,112.0,2.2741409744598453
"Ratio 0.8 (4:5, no 1)",16.0,102.0,6.366579406033772,92.0,96.0,104.0,105.0,112.0,1.5916448515084427
"Ratio 0.83 (5:6, no 1)",15.0,101.33333333333333,7.508725083591247,92.0,94.0,100.0,106.0,112.0,1.9387444799999198
