Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,160.45125506105379,5,32.09025101221076,3.9309909123760747,0.002508691235813302,0.01354246050577258,0.10707744749074731,0.5678452904474198,False,0.11910797791468367,4.668162665263742e-05
Error,938.7909940940564,115,8.163399948643969,,,,,,,,
