Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
4 to 1 - 4 to 2,-0.7954598251150888,2.293051204138137,-0.34690015804251056,0.7286663279118162,0.9930709779268687
4 to 1 - 4 to 3,7.930451851949464,2.301983953725234,3.4450508827899706,0.0005709519026746435,0.007963729546895544
4 to 1 - 4 to 4,5.330159997301905,2.3245851995191313,2.29295101698338,0.021850825170179666,0.1620063202765354
4 to 1 - 4 to 5,6.243430778032685,2.2586876978155384,2.764185054919696,0.005706516572238973,0.06101095867226293
4 to 1 - 4 to 6,6.105915856100703,2.282889056269736,2.674644148532488,0.007480860829467861,0.07233984734183597
4 to 2 - 4 to 3,8.725911677064552,2.3520915288076147,3.709852091295157,0.00020738036755885147,0.003106193874111377
4 to 2 - 4 to 4,6.1256198224169935,2.417487652371682,2.5338784321845202,0.011280785987022313,0.09706442163239758
4 to 2 - 4 to 5,7.038890603147774,2.329833805460201,3.0211985879213454,0.0025177617102603023,0.03224098663240927
4 to 2 - 4 to 6,6.901375681215791,2.3181545096001654,2.977099090088753,0.0029098994414284984,0.03436532271242739
4 to 3 - 4 to 4,-2.6002918546475584,2.5069026556697236,-1.0372528222293043,0.2996180463938831,0.9173306294035506
4 to 3 - 4 to 5,-1.6870210739167781,2.4007990294521466,-0.7026915011298343,0.48224802526606814,0.9720192270592087
4 to 3 - 4 to 6,-1.8245359958487608,2.4100103626545692,-0.7570656226718784,0.4490105484625819,0.9720192270592087
4 to 4 - 4 to 5,0.9132707807307803,2.469219971713143,0.36986205813698875,0.7114852730399588,0.9930709779268687
4 to 4 - 4 to 6,0.7757558587987976,2.438973452278634,0.31806654478917773,0.7504344602363457,0.9930709779268687
4 to 5 - 4 to 6,-0.13751492193198267,2.355374393476688,-0.05838346647260675,0.9534431841499333,0.9930709779268687
