Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,1060.5555555555552,5,212.11111111111103,2.772501673338974,0.021087147779734926,0.040241562752585475,0.08660974348271887,0.6839368701979829,False,0.2793906645623037,0.020476328328448465
Error,8798.11111111111,115,76.50531400966182,,,,,,,,
