Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,cohen,ci_lower,ci_upper
condition,Cardinality1,Cardinality2,True,True,-1.6034523198827537,23.0,two-sided,0.12248036703373842,0.3674411011012153,fdr_bh,0.657,-0.35897209704692695,-0.7607277787676525,0.10612111033520316
condition,Cardinality1,Cardinality3,True,True,-0.7327612858674998,23.0,two-sided,0.47110657207442685,0.5148074657058201,fdr_bh,0.274,-0.19642731008544614,-0.5741924351171164,0.27504389284360753
condition,Cardinality2,Cardinality3,True,True,0.6615908915101065,23.0,two-sided,0.5148074657058201,0.5148074657058201,fdr_bh,0.262,0.14613492140211756,-0.2891371883924077,0.5592305388378718
