Source,SS,DF,MS,F,p-unc,ng2,eps
condition,42.72264122735619,2,21.361320613678096,4.650077072295869,0.028273833140398667,0.1963954803083296,0.6529929416986556
Error,64.31258749951,14,4.593756249965,,,,
