subject_id,component,condition,latency_frac_area_ms,mean_amplitude_roi,n_epochs,baseline_noise_uv,snr,peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms
09,P1,5 to 2,nan,-1.6727771606979853,8,2.2938285871559247,0.7292511611654603,104.0,93.57210494708303,120.81171034721845,27.239605400135417
09,N1,5 to 2,169.15954990322456,-5.938701745617804,8,2.0247629931517475,2.933035503762155,164.0,144.4690987964066,197.63778390242055,53.16868510601395
09,P3b,5 to 2,487.9655112201652,6.577093701246296,8,1.6109915472237981,4.082637002398008,508.0,445.5583403168388,529.5746314003208,84.01629108348197
10,P1,4 to 2,nan,-1.859565564357196,8,1.392369041311588,1.335540728918762,104.0,93.57210494708303,120.81171034721845,27.239605400135417
10,N1,4 to 2,169.7046453415682,-6.4523651753960065,8,1.4995517623405612,4.30286258696725,164.0,144.4690987964066,197.63778390242055,53.16868510601395
10,P3b,4 to 2,nan,-4.39135823190486,8,1.26922063629197,3.4598856229868904,508.0,445.5583403168388,529.5746314003208,84.01629108348197
10,P1,5 to 2,102.18333371983724,1.21991709731258,8,0.9026569237132221,1.3514737053079455,104.0,93.57210494708303,120.81171034721845,27.239605400135417
10,N1,5 to 2,167.974997080386,-6.581202404395447,8,1.111471328086055,5.921162551019851,164.0,144.4690987964066,197.63778390242055,53.16868510601395
10,P3b,5 to 2,nan,-2.2089852325581907,8,0.7821140081279446,2.8243775326893603,508.0,445.5583403168388,529.5746314003208,84.01629108348197
13,P1,4 to 2,111.00859172456953,2.0532782904739575,8,1.4430097522627041,1.422913661709025,104.0,93.57210494708303,120.81171034721845,27.239605400135417
13,N1,4 to 2,193.12572325502606,-0.2500071885950331,8,1.1721459695991343,0.21329014907634228,164.0,144.4690987964066,197.63778390242055,53.16868510601395
13,P3b,4 to 2,486.64088813391163,3.4058891390901156,8,1.4322025327788477,2.378077863388357,508.0,445.5583403168388,529.5746314003208,84.01629108348197
23,P1,5 to 2,nan,-0.6215200117112355,8,1.3977842400423262,0.4446466013183947,104.0,93.57210494708303,120.81171034721845,27.239605400135417
23,N1,5 to 2,170.75104046244414,-9.942670015227048,8,1.4179423270092402,7.012041199304896,164.0,144.4690987964066,197.63778390242055,53.16868510601395
23,P3b,5 to 2,499.12191076328463,2.3897210789308523,8,1.3382315839158785,1.7857305922627744,508.0,445.5583403168388,529.5746314003208,84.01629108348197
26,P1,increasing 1 to 2,106.03600952896271,0.7296225404279306,8,1.0375106822096518,0.7032434007079402,104.0,93.57210494708303,120.81171034721845,27.239605400135417
26,N1,increasing 1 to 2,169.64056895056302,-4.2404056521178966,8,0.7201305890102456,5.888384297000841,164.0,144.4690987964066,197.63778390242055,53.16868510601395
26,P3b,increasing 1 to 2,nan,-4.052561581647291,8,0.7146345198466808,5.670816996801017,508.0,445.5583403168388,529.5746314003208,84.01629108348197
26,P1,3 to 2,97.58986405598344,0.10905567188170592,9,0.539022164038075,0.20232131284679888,104.0,93.57210494708303,120.81171034721845,27.239605400135417
26,N1,3 to 2,170.06691512746553,-4.007398547033006,9,0.36978713979781686,10.83704141042891,164.0,144.4690987964066,197.63778390242055,53.16868510601395
26,P3b,3 to 2,506.2896366721847,-0.03909578162656161,9,0.3669571734761089,0.10654044791171519,508.0,445.5583403168388,529.5746314003208,84.01629108348197
29,P1,5 to 2,114.20675902489384,1.1432322530395014,8,1.0111521174697304,1.130623407979685,104.0,93.57210494708303,120.81171034721845,27.239605400135417
29,N1,5 to 2,170.2735297306263,-5.801644588046703,8,0.9967638117196121,5.820480759667362,164.0,144.4690987964066,197.63778390242055,53.16868510601395
29,P3b,5 to 2,489.01797933063494,3.299324837575973,8,0.6701215790497684,4.923472009742488,508.0,445.5583403168388,529.5746314003208,84.01629108348197
