condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 3,15.0,94.4,18.688422695806697,68.0,74.0,100.0,112.0,112.0,4.825329991182936
2 to 4,7.0,88.57142857142857,12.528063735165981,76.0,80.0,88.0,92.0,112.0,4.73516300748802
3 to 5,10.0,91.6,16.59451047117021,68.0,76.0,92.0,104.0,112.0,5.24764497444118
4 to 6,9.0,92.0,19.183326093250876,68.0,76.0,92.0,112.0,112.0,6.394442031083626
