condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 2,24.0,4.341249855193682,3.792127280617912,-3.3555139876837368,1.9015889841398042,4.6186338434467125,6.061914451455412,11.994213510809589,0.7740647397668202
1 to 3,24.0,5.07641004103131,3.9465510099712056,-1.0726013030976989,2.3278745045687304,4.367862582879157,6.63495707167007,15.567573757001798,0.8055863515245885
1 to 4,24.0,5.047593411109081,3.669528967868605,-0.7023282353944226,2.9232398145915073,3.8503860149335773,7.298119160615129,13.02436466029466,0.7490394639699907
Cardinality1,24.0,2.5244499203243422,2.396258219106801,-2.0962207649949445,1.0486855728257072,2.3096857800943287,3.7050739570411686,7.3664574062683315,0.48913416073016625
