condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 2,12.0,101.33333333333333,9.847319278346617,88.0,94.0,100.0,112.0,112.0,2.8426762180748057
1 to 3,16.0,102.75,9.767292357659825,88.0,95.0,104.0,112.0,112.0,2.4418230894149553
1 to 4,12.0,99.33333333333333,11.672293015617122,88.0,88.0,96.0,112.0,112.0,3.3695007573133666
Cardinality1,10.0,101.2,10.674996747332317,88.0,90.0,102.0,112.0,112.0,3.37573037364591
