condition,count,mean,std,min,25%,50%,75%,max,sem
1 to 2,24.0,170.5,18.189820373422915,144.0,159.0,170.0,176.0,208.0,3.712981535647326
1 to 3,24.0,168.5,21.759555622060972,140.0,154.0,166.0,182.0,208.0,4.441650691979865
1 to 4,24.0,172.5,19.923767759616414,140.0,160.0,168.0,189.0,208.0,4.066922063731215
Cardinality1,24.0,178.33333333333334,19.769688407006946,140.0,172.0,178.0,188.0,208.0,4.03547074758192
