Source,SS,DF,MS,F,p-unc,ng2,eps
condition,151.16666666666717,3,50.388888888889056,0.5151754624256062,0.6731932533819809,0.01584805437612488,0.931197929872161
Error,6748.833333333332,69,97.80917874396134,,,,
