Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
1 to 2 - 1 to 3,-1.9298586032604121,3.0864924910069207,-0.6252594519129465,0.5318007879228832,0.6578875410074506
1 to 2 - 1 to 4,2.498449025003743,3.0657385974285116,0.8149582704472582,0.41509619680450927,0.6578875410074506
1 to 2 - Cardinality1,-10.684245062945811,3.0664239483616096,-3.4842687256778055,0.0004934837443091311,0.0024649846609524255
1 to 3 - 1 to 4,4.428307628264156,3.0858328827341945,1.4350445395281628,0.1512744059863247,0.38863313556305923
1 to 3 - Cardinality1,-8.7543864596854,3.079635442544725,-2.842669732509503,0.004473740282876504,0.01777523277427317
1 to 4 - Cardinality1,-13.182694087949553,3.0663074479027603,-4.299208188326328,1.7140940179904973e-05,0.000102841234002699
