Source,SS,DF,MS,F,p-unc,p-GG-corr,ng2,eps,sphericity,W-spher,p-spher
condition,1186.3325948686702,3,395.4441982895567,0.38301690849208847,0.7660493722838586,0.6936519283591658,0.03283772469822804,0.6887762581931903,False,0.20543128695216933,0.03321100094241743
Error,27876.036585049544,27,1032.4457994462794,,,,,,,,
