Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
1 to 1 - 1 to 2,4.787763848082287,2.977485754313514,1.6079888345884459,0.10783762417413101,0.4957296589457416
1 to 1 - 1 to 3,2.608437558331235,3.51988918303904,0.7410567272686505,0.4586590456271802,0.9141216805726837
1 to 1 - 1 to 4,2.8404634000845306,3.079572511769123,0.9223563949961252,0.3563427066890308,0.8895225928187234
1 to 2 - 1 to 3,-2.179326289751052,3.6016821094988307,-0.6050856859364255,0.5451220646211676,0.9141216805726837
1 to 2 - 1 to 4,-1.9473004479977565,3.2556346118423387,-0.5981323705413594,0.5497516125863338,0.9141216805726837
1 to 3 - 1 to 4,0.23202584175329566,3.6044520584940027,0.06437201493817059,0.9486740126424449,0.9486740126424449
