subject,set,included,epoch_count,exclusion_reason
02,Cardinality1,True,9,
02,Cardinality2,True,9,
02,Cardinality3,True,9,
02,Cardinality4,True,9,
02,Cardinality5,True,9,
02,Cardinality6,True,9,
03,Cardinality1,True,9,
03,Cardinality2,True,9,
03,Cardinality3,True,9,
03,Cardinality4,True,9,
03,Cardinality5,True,9,
03,Cardinality6,True,9,
04,Cardinality1,True,9,
04,Cardinality2,True,9,
04,Cardinality3,True,9,
04,Cardinality4,True,9,
04,Cardinality5,True,9,
04,Cardinality6,True,9,
05,Cardinality1,True,9,
05,Cardinality2,True,9,
05,Cardinality3,True,9,
05,Cardinality4,True,9,
05,Cardinality5,True,9,
05,Cardinality6,True,9,
08,Cardinality1,True,9,
08,Cardinality2,True,9,
08,Cardinality3,True,9,
08,Cardinality4,True,9,
08,Cardinality5,True,9,
08,Cardinality6,True,9,
09,Cardinality1,True,9,
09,Cardinality2,True,9,
09,Cardinality3,True,9,
09,Cardinality4,True,9,
09,Cardinality5,True,9,
09,Cardinality6,True,9,
10,Cardinality1,True,9,
10,Cardinality2,True,9,
10,Cardinality3,True,9,
10,Cardinality4,True,9,
10,Cardinality5,True,9,
10,Cardinality6,True,9,
11,Cardinality1,True,9,
11,Cardinality2,True,9,
11,Cardinality3,True,9,
11,Cardinality4,True,9,
11,Cardinality5,True,9,
11,Cardinality6,True,9,
12,Cardinality1,True,9,
12,Cardinality2,True,9,
12,Cardinality3,True,9,
12,Cardinality4,True,9,
12,Cardinality5,True,9,
12,Cardinality6,True,9,
13,Cardinality1,True,9,
13,Cardinality2,True,9,
13,Cardinality3,True,9,
13,Cardinality4,True,9,
13,Cardinality5,True,9,
13,Cardinality6,True,9,
14,Cardinality1,True,9,
14,Cardinality2,True,9,
14,Cardinality3,True,9,
14,Cardinality4,True,9,
14,Cardinality5,True,9,
14,Cardinality6,True,9,
15,Cardinality1,True,9,
15,Cardinality2,True,9,
15,Cardinality3,True,9,
15,Cardinality4,True,9,
15,Cardinality5,True,9,
15,Cardinality6,True,9,
17,Cardinality1,True,9,
17,Cardinality2,True,9,
17,Cardinality3,True,9,
17,Cardinality4,True,9,
17,Cardinality5,True,9,
17,Cardinality6,True,9,
21,Cardinality1,True,9,
21,Cardinality2,True,9,
21,Cardinality3,True,9,
21,Cardinality4,True,9,
21,Cardinality5,True,9,
21,Cardinality6,True,9,
22,Cardinality1,True,9,
22,Cardinality2,True,9,
22,Cardinality3,True,9,
22,Cardinality4,True,9,
22,Cardinality5,True,9,
22,Cardinality6,True,9,
23,Cardinality1,True,9,
23,Cardinality2,True,9,
23,Cardinality3,True,9,
23,Cardinality4,True,9,
23,Cardinality5,True,9,
23,Cardinality6,True,9,
25,Cardinality1,True,9,
25,Cardinality2,True,9,
25,Cardinality3,True,9,
25,Cardinality4,True,9,
25,Cardinality5,True,9,
25,Cardinality6,True,9,
26,Cardinality1,True,9,
26,Cardinality2,True,9,
26,Cardinality3,True,9,
26,Cardinality4,True,9,
26,Cardinality5,True,9,
26,Cardinality6,True,9,
27,Cardinality1,True,9,
27,Cardinality2,True,9,
27,Cardinality3,True,9,
27,Cardinality4,True,9,
27,Cardinality5,True,9,
27,Cardinality6,True,9,
28,Cardinality1,True,9,
28,Cardinality2,True,9,
28,Cardinality3,True,9,
28,Cardinality4,True,9,
28,Cardinality5,True,9,
28,Cardinality6,True,9,
29,Cardinality1,True,9,
29,Cardinality2,True,9,
29,Cardinality3,True,9,
29,Cardinality4,True,9,
29,Cardinality5,True,9,
29,Cardinality6,True,9,
31,Cardinality1,True,9,
31,Cardinality2,True,9,
31,Cardinality3,True,9,
31,Cardinality4,True,9,
31,Cardinality5,True,9,
31,Cardinality6,True,9,
32,Cardinality1,True,9,
32,Cardinality2,True,9,
32,Cardinality3,True,9,
32,Cardinality4,True,9,
32,Cardinality5,True,9,
32,Cardinality6,True,9,
33,Cardinality1,True,9,
33,Cardinality2,True,9,
33,Cardinality3,True,9,
33,Cardinality4,True,9,
33,Cardinality5,True,9,
33,Cardinality6,True,9,
